X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.200000e-03,2.000000e-06
176,-8.40e-02,9.60e-01,-2.60e-03,
177,-8.00e-02,1.04e+00,-1.60e-03,
178,-8.00e-02,9.60e-01,-1.80e-03,
179,-6.80e-02,1.08e+00,-1.20e-03,
180,-7.60e-02,1.04e+00,-1.60e-03,
181,-6.40e-02,1.08e+00,-8.00e-04,
182,-6.40e-02,1.04e+00,-1.20e-03,
183,-5.60e-02,1.12e+00,0.00e+00,
184,-6.00e-02,1.12e+00,-4.00e-04,
185,-4.80e-02,1.04e+00,2.00e-04,
186,-5.20e-02,1.12e+00,2.00e-04,
187,-4.40e-02,1.08e+00,1.20e-03,
188,-4.80e-02,1.08e+00,8.00e-04,
189,-3.60e-02,1.12e+00,1.60e-03,
190,-4.00e-02,1.08e+00,1.20e-03,
191,-2.80e-02,1.20e+00,2.00e-03,
192,-3.60e-02,1.20e+00,2.00e-03,
193,-2.40e-02,1.12e+00,1.60e-03,
194,-2.80e-02,1.16e+00,1.80e-03,
195,-2.00e-02,1.20e+00,2.40e-03,
196,-2.00e-02,1.16e+00,2.00e-03,
197,-2.80e-02,1.20e+00,2.80e-03,
198,-1.60e-02,1.16e+00,2.40e-03,
199,-2.40e-02,1.24e+00,3.20e-03,
200,-1.60e-02,1.24e+00,3.40e-03,
201,-8.00e-03,1.16e+00,2.80e-03,
202,-1.60e-02,1.24e+00,3.60e-03,
203,-8.00e-03,1.20e+00,3.00e-03,
204,-8.00e-03,1.24e+00,3.60e-03,
205,-1.60e-02,1.24e+00,2.80e-03,
206,-1.20e-02,1.20e+00,3.00e-03,
207,-4.00e-03,1.24e+00,3.40e-03,
208,-1.20e-02,1.24e+00,3.00e-03,
209,-4.00e-03,1.28e+00,3.80e-03,
210,-4.00e-03,1.20e+00,3.20e-03,
211,-1.20e-02,1.32e+00,4.00e-03,
212,-8.00e-03,1.32e+00,3.60e-03,
213,-4.00e-03,1.24e+00,4.20e-03,
214,-8.00e-03,1.32e+00,3.60e-03,
215,-4.00e-03,1.24e+00,4.20e-03,
216,-4.00e-03,1.32e+00,3.40e-03,
